id,domain,website,name,tier,status,founded_date,description,has_details,sf_account_owner,sf_last_activity_date,salesforce_link,details.last_funding_amount,details.last_funding_type,details.total_money_in_usd,details.last_funding_date,details.investors,has_cb_data,cb_data.url,cb_data.categories,has_employee_data,employee_data.num_employees,employee_data.delta_num_employees_percent,employee_data.last_updated,employee_data.positive,visited,last_visited
5329375,simplivity.com,http://simplivity.com/,SimpliVity,No Tier,No Status,Jun 01 2008,Simplify and scale your data center infrastructure through our data virtualization platform using hyperconvergence.,TRUE,Inactive User,2012-09-24,https://na6.salesforce.com/0018000000wE0CnAAK,$175.00M,Series D,$15.96M,2015-03-19,"Venture:$1.01M, undisclosed investors;Series B:$9.2M, undisclosed investors;Venture:$5.75M, undisclosed investors;",TRUE,https://www.crunchbase.com/organization/simplivity,"Virtualization, IT Infrastructure, Information Technology, Web Hosting",TRUE,700,18.84550085,2016-10-01,TRUE,FALSE,
2770104,bluemedora.com,http://www.bluemedora.com/,Blue Medora,Tier 0,Engaged,Jun 29 2007,"Blue Medora creates product extensions for VMware vRealize Operations (vROps), New Relic, and Oracle Enterprise Manager (OEM).",TRUE,Matt Biehler,2013-01-10,https://na6.salesforce.com/0018000000mMoYZAA0,$7.44M,Venture,$13.29M,2016-08-30,Grand Angels; eLab Ventures; Start Garden; Wakestream Ventures; VMware,TRUE,https://www.crunchbase.com/organization/blue-medora,Enterprise Software,TRUE,81,15.71428571,2016-10-01,TRUE,FALSE,
6571160,maxta.com,http://maxta.com/,Maxta,Tier 0,No Status,Jun 01 2009,"Maxta was founded in 2009 by industry veterans with a simple goal: to help organizations realize the vision of a virtual data center by maximizing the promise of hyper-convergence. MaxDeploy Appliances and MxSP software solutions provide companies the choice to hyper-converge on standard x86 servers, the ability to run on any compute abstraction layer,and the flexibility to support any combination of storage devices (hybrid and all flash) eliminating the need for complex and expensive storage arrays. The simplicity of Maxta’s VM-centric solutions reduce IT management and lowers cost, all while delivering hyper-scale, enterprise-level data services and capacity optimization. With Maxta, service providers and enterprise customers can build private and public clouds based on any cloud orchestration software.",TRUE,Michael Morgenstern,2015-03-02,https://na6.salesforce.com/001800000172PP7AAM,$25.00M,Series B,$35.00M,2014-05-07,Andreessen Horowitz; Tenaya Capital; Intel Capital,TRUE,https://www.crunchbase.com/organization/maxta,"Data Center, Enterprise Software, Information Technology",TRUE,45,2.272727273,2016-10-01,TRUE,FALSE,
236854,ncst.com,http://www.ncst.com/,NCS Technologies,Tier 0,Pass,Jun 01 1996,"NCS Technologies is a leading domestic computer manufacturer, operating from a modern campus located outside of Washington, D.C.  We design, manufacture, distribute and support our products from this single location.  This concentration of our operations promotes close interaction and cooperation that in turn enhances efficiency and drives creativity.  Our strengths include innovation, adaptability, speed, agility and flexibility.",TRUE,Kwan Hong Lee,No activity,https://na6.salesforce.com/0018000000LmbSoAAJ,Undisclosed,Unknown,Undisclosed,Unknown,,TRUE,https://www.crunchbase.com/organization/ncs-technologies,"Computer, Manufacturing",TRUE,96,6.666666667,2016-10-01,TRUE,FALSE,
5562,menandmice.com,http://www.menandmice.com/,Men & Mice,Tier 0,Pass,Jun 01 1990,"We are a team of international experts who have been in the DNS, DHCP and IP address management (DDI) business for a long time. Drawing inspiration from our geographic location midway between the USA and Europe, we possess a unique perspective on the challenges of DNS, DHCP and IP address management faced by medium to large, global organizations today.
Founded in 1990, Men & Mice is headquartered in Iceland. We have operations in the US and Europe, and reseller representation in many countries.",TRUE,Kwan Hong Lee,No activity,https://na6.salesforce.com/0013000000G6HWbAAN,Undisclosed,Unknown,Undisclosed,Unknown,,TRUE,https://www.crunchbase.com/organization/men-and-mice,,TRUE,85,,2016-10-01,FALSE,FALSE,
61754,tricerat.com,http://tricerat.com/,Tricerat,No Tier,No Status,May 31 1997,"Desktop administrator software for managing printing, remote scanning, Citrix XenApp and XenDesktop monitoring, profile management, desktop security and virtualization",TRUE,Inactive User,2012-05-18,https://na6.salesforce.com/0013000000Ho7GpAAJ,Undisclosed,Unknown,Undisclosed,Unknown,,TRUE,https://www.crunchbase.com/organization/tricerat,"Cloud Computing, Virtualization, Software",TRUE,75,15.38461538,2016-10-01,TRUE,FALSE,
3649718,stratodesk.com,http://www.stratodesk.com/,Stratodesk,Tier 1,New,May 31 2010,"Stratodesk develops hardware agnostic thin client software and PC repurposing solutions. The flagship product - NoTouch Desktop - is the most powerful and simple to use endpoint OS for VMware, Citrix and other VDI environments. A key product feature is the centralized endpoint management platform. Stratodesk excels in system security, easy client management, reliability and low total cost of ownership for companies of all sizes.",TRUE,Ricky Pelletier,No activity,https://na6.salesforce.com/0018000000x2hwzAAA,Undisclosed,Unknown,Undisclosed,Unknown,,TRUE,https://www.crunchbase.com/organization/stratodesk,"SaaS, Virtualization, Software",TRUE,10,11.11111111,2016-10-01,TRUE,FALSE,
26801,newhorizons.com,http://www.newhorizons.com/,New Horizons Worldwide,No Tier,No Status,Jun 01 1982,"We pioneered technology training 30 years ago. And we never stopped.
As changes in technology have accelerated, it’s become even more essential for people to master technology to be productive, invaluable employees who optimize, program and invent solutions—and even grow companies of their own.",TRUE,Kwan Hong Lee,No activity,https://na6.salesforce.com/0013000000Gkww9AAB,Undisclosed,Unknown,Undisclosed,Unknown,,TRUE,https://www.crunchbase.com/organization/new-horizons-computer-learning-centers-burbank,,TRUE,4250,9.592573491,2016-10-01,TRUE,FALSE,
2772711,stromasys.com,http://www.stromasys.com/,Stromasys,Tier 0,Pass,Jun 01 1998,"Stromasys is the original and leading provider of enterprise-class virtualization solutions for legacy systems from companies like Digital Equipment Corporation (DEC), HP, and Oracle, including PDP-11, Digital VAX and Alpha, HP 3000 and SunSPARC servers. Stromasys' Charon solutions under VMware run classic applications on Windows or Linux operating systems. The company extends the life cycle of business and mission-critical software applications through virtualization, migration, and system enhancement. 
Stromasys service solutions support these servers as well as the underlying operating systems, including OpenVMS, Tru64, MPE/iX, and Solaris. 
Headquartered in Geneva, Stromasys was founded in 1998 to initially provide software migration projects across Europe. We rapidly became the pioneer of a unique technology, which allows companies worldwide to preserve their critical software when they replace their outdated hardware.
Thanks to our global presence, we have sold more than 5,000 licenses to the world's leading companies in over 50 countries. We have enabled nuclear power plants, extensive rail networks, essential government organizations, and complex industrial automation users to continue operating their existing software on new hardware.",TRUE,Michael Morgenstern,2014-09-02,https://na6.salesforce.com/00180000018LmvEAAS,Undisclosed,Unknown,Undisclosed,Unknown,,FALSE,,,TRUE,81,0,2016-10-01,FALSE,FALSE,
5322922,xiostorage.com,http://xiostorage.com/,X-IO Technologies,No Tier,New,May 31 1995,"X-IO is a recognized innovator in the storage industry. Its award-winning Intelligent Storage systems leverage over two decades of expertise to deliver unmatched price/performance for enterprise applications. The company's plug-and-perform Intelligent Storage solutions are customer proven to Xcelerate transactional, reporting and business intelligence applications by a factor of 3X or more. X-IO Intelligent Storage drives Xtreme performance for virtual desktop and server infrastructures, while dramatically reducing storage costs and footprint. X-IO solutions have been recognized as SQL Server Pro and Windows IT Pro's 2011 Editors' Best Gold Medal winners, the 2011 Best of TechEd ""Breakthrough Product"" and ""Attendees' Pick"" Awards, and inclusion in CRN's 2012 Data Center 100 List. They are used by over 1,000 enterprise customers.",TRUE,Admin Oblytics,No activity,https://na6.salesforce.com/0018000001SYXRgAAP,$2.00M,Series A,$2.00M,2013-03-30,"Series A:$2.0M, Oak Investment Partners;",TRUE,https://www.crunchbase.com/organization/x-io,Information Technology,TRUE,242,4.31,2016-10-01,TRUE,FALSE,
6453907,nfinausa.com,http://www.nfinausa.com/,Nfina Technologies,No Tier,No Status,Jun 01 2012,"Nfina Technologies develops, manufactures, and markets highly reliable server and data storage products, designed to solve the most demanding data center requirements and mission critical applications. The company's worldwide headquarters is located in Mobile, Alabama. Our staff has decades of experience in computer design, network equipment design, manufacturing, data center design, and financial management.",TRUE,Admin Oblytics,No activity,https://na6.salesforce.com/0018000001SYX7bAAH,Undisclosed,Unknown,Undisclosed,Unknown,,FALSE,,,TRUE,8,14.28571429,2016-10-01,TRUE,FALSE,
5326303,atrustcorp.com,http://atrustcorp.com/,Atrust Computer,No Tier,No Status,May 31 2007,"Established in 2007, Atrust is a creative, professional, and enthusiastic team which has rich experience in designing, producing Thin Client, Server and Management Software. The objectives of Atrust are to provide customers with high quality, high efficiency and environmental friendly products as well as comprehensive solutions.",TRUE,Admin Oblytics,No activity,https://na6.salesforce.com/0018000001SYTj1AAH,Undisclosed,Unknown,Undisclosed,Unknown,,TRUE,https://www.crunchbase.com/organization/atrust-computer,Software,FALSE,,,,FALSE,FALSE,
6656291,runecast.biz,http://runecast.biz/,Runecast Solutions,No Tier,No Status,Aug 01 2014,"Our mission is to “Proactively optimize and automate IT systems by using analytics and smart monitoring in order to empower IT to focus on innovation. Less time on resolution, more time on innovation.”",TRUE,Admin Oblytics,No activity,https://na6.salesforce.com/0018000001SYcJkAAL,Undisclosed,Seed,Undisclosed,2015-04-24,"Seed:$0.0M, OPIFER;Seed:$0.0M, OPIFER;",TRUE,https://www.crunchbase.com/organization/runecast,"Analytics, Virtualization, Information Technology, Software",TRUE,4,0,2016-10-01,FALSE,FALSE,
6399432,sovsystems.com,http://www.sovsystems.com/,Sovereign Systems,No Tier,No Status,May 31 2007,"Sovereign Systems was founded in December of 2007 by a team of tenured business and IT professionals from the manufacturer, integrator, and end-user community. Looking to transform the way business consumes IT we drive delivery of IT as a Service through our consulting, architecture, implementation, and managed services expertise.
Sovereign’s value is founded on the principle of providing industry leading technical and consulting resources to our manufacturer partners and end-users. 
Sovereign invests over $2M and 2,500+ hours in training and certifications on an annual basis.  We maintain our own lab environment leveraging the latest in storage and virtualization technologies to provide testing, POCs, and training for our engineers and customers.  Sovereign is fully enabled to provide end-to-end infrastructure design, implementation, and support.
We provide trusted application and infrastructure solutions from leading manufacturers and service providers. When you work with Sovereign you are investing in an end-result, not a product.  We offer a unique customer experience through our engineering efforts to deliver proven solutions that integrate best of breed technologies.",TRUE,Admin Oblytics,No activity,https://na6.salesforce.com/0018000001SYTe8AAH,Undisclosed,Unknown,Undisclosed,Unknown,,FALSE,,,TRUE,45,4.651162791,2016-10-01,TRUE,FALSE,
5318122,dh2i.com,http://www.dh2i.com/,DH2i,No Tier,No Status,May 31 2010,"Datacenters around the world are declaring their independence. Free yourself from Windows datacenter complexity, suffocating licensing costs and OS sprawl",TRUE,Admin Oblytics,No activity,https://na6.salesforce.com/0018000001SYTgRAAX,Undisclosed,Unknown,Undisclosed,Unknown,,FALSE,,,TRUE,5,-16.66666667,2016-10-01,FALSE,FALSE,
6657164,sphere3d.com,http://www.sphere3d.com/,Sphere 3D,No Tier,No Status,Mar 26 2009,"Virtualize your desktops, applications and data simpler than managing physical machines and devices.  ",TRUE,Admin Oblytics,No activity,https://na6.salesforce.com/0018000001SYTeIAAX,$2.00M,Venture,$7.53M,2015-08-27,,TRUE,https://www.crunchbase.com/organization/sphere-3d,"Hardware, Information Technology, Software",TRUE,60,2900,2016-10-01,TRUE,FALSE,
2455345,code42.com,http://code42.com/,Code42,No Tier,No Status,Sep 29 2001,Code42 securely backs up end-user data in real time enabling businesses to analyze and restore employee files and easily recover from any data incident.,TRUE,Admin Oblytics,No activity,https://na6.salesforce.com/0018000001QRkOVAA1,Undisclosed,Secondary Market,$137.50M,2016-05-16,"; JMI Equity; Secondary Market:$0.0M, SharesPost Investment Management; Split Rock Partners;  Accel; Series B:$85.0M, Split Rock Partners; Accel; Split Rock Partners; New Enterprise Associates; Series A:$52.5M, Split Rock Partners; SharesPost Investment Management; Split Rock Partners;  Accel;  New Enterprise Associates; JMI Equity",TRUE,https://www.crunchbase.com/organization/code-42-software,"Cyber Security, Security, SaaS",TRUE,375,6.837606838,2016-10-01,TRUE,FALSE,
6630437,primarydata.com,http://www.primarydata.com/,Primary Data,No Tier,No Status,Jun 01 2013,"Data virtualization solutions that improve enterprise efficiency by aligning applications, servers and storage into a single, global data space.",TRUE,Admin Oblytics,No activity,https://na6.salesforce.com/0018000001SYX6sAAH,$10.00M,Series B,$60.00M,2014-02-10,Pelion Venture Partners; Lightspeed Venture Partners; Cedar Fund; Wing Capital Group; Battery Ventures; Wing Venture Capital; Accel Partners,TRUE,https://www.crunchbase.com/organization/primary-data,"Virtualization, Information Technology, Software",TRUE,75,4.166666667,2016-10-01,TRUE,FALSE,
